artist,artist_id,title,track_id,album,release_date,popularity,explicit,duration_sec,audio_features,Source Title,Playlist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,year,month,day
Ravyn Lenae,5RTLRtXjbXI2lSXc6jxlAz,Sticky,1rfGO3N4DPGodJLSSY9Re5,Sticky,2017-12-08,51,False,196.754,"{'danceability': 0.712, 'energy': 0.846, 'key': 4, 'loudness': -6.714, 'mode': 0, 'speechiness': 0.0538, 'acousticness': 0.0339, 'instrumentalness': 0.000384, 'liveness': 0.106, 'valence': 0.573, 'tempo': 120.016, 'type': 'audio_features', 'id': '1rfGO3N4DPGodJLSSY9Re5', 'uri': 'spotify:track:1rfGO3N4DPGodJLSSY9Re5', 'track_href': 'https://api.spotify.com/v1/tracks/1rfGO3N4DPGodJLSSY9Re5', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1rfGO3N4DPGodJLSSY9Re5', 'duration_ms': 196755, 'time_signature': 4}",The 100 Best Songs of 2018,The 100 Best Songs of 2018,0.712,0.846,4,-6.714,0,0.0538,0.0339,0.000384,0.106,0.573,120.016,audio_features,1rfGO3N4DPGodJLSSY9Re5,spotify:track:1rfGO3N4DPGodJLSSY9Re5,https://api.spotify.com/v1/tracks/1rfGO3N4DPGodJLSSY9Re5,https://api.spotify.com/v1/audio-analysis/1rfGO3N4DPGodJLSSY9Re5,196755,4,2017,12,08
"Tyler, The Creator",4V8LLVI7PbaPR0K2TGSxFF,OKRA,74ZovzRxHBvCq5yIwe8boh,OKRA,2018-03-30,59,True,151.026,"{'danceability': 0.589, 'energy': 0.57, 'key': 1, 'loudness': -9.54, 'mode': 1, 'speechiness': 0.361, 'acousticness': 0.0456, 'instrumentalness': 1.51e-06, 'liveness': 0.137, 'valence': 0.441, 'tempo': 136.203, 'type': 'audio_features', 'id': '74ZovzRxHBvCq5yIwe8boh', 'uri': 'spotify:track:74ZovzRxHBvCq5yIwe8boh', 'track_href': 'https://api.spotify.com/v1/tracks/74ZovzRxHBvCq5yIwe8boh', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/74ZovzRxHBvCq5yIwe8boh', 'duration_ms': 151027, 'time_signature': 4}",The 100 Best Songs of 2018,The 100 Best Songs of 2018,0.589,0.57,1,-9.54,1,0.361,0.0456,1.51e-06,0.137,0.441,136.203,audio_features,74ZovzRxHBvCq5yIwe8boh,spotify:track:74ZovzRxHBvCq5yIwe8boh,https://api.spotify.com/v1/tracks/74ZovzRxHBvCq5yIwe8boh,https://api.spotify.com/v1/audio-analysis/74ZovzRxHBvCq5yIwe8boh,151027,4,2018,03,30
Tirzah,6f5lOlSFJw9K79gaNnmWAd,Devotion,3Oh5AwYc1V3KC4BlSTFt3R,Devotion,2018-08-10,33,False,254.613,"{'danceability': 0.77, 'energy': 0.287, 'key': 6, 'loudness': -8.685, 'mode': 0, 'speechiness': 0.044, 'acousticness': 0.806, 'instrumentalness': 0.000165, 'liveness': 0.375, 'valence': 0.621, 'tempo': 121.954, 'type': 'audio_features', 'id': '3Oh5AwYc1V3KC4BlSTFt3R', 'uri': 'spotify:track:3Oh5AwYc1V3KC4BlSTFt3R', 'track_href': 'https://api.spotify.com/v1/tracks/3Oh5AwYc1V3KC4BlSTFt3R', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3Oh5AwYc1V3KC4BlSTFt3R', 'duration_ms': 254613, 'time_signature': 4}",The 100 Best Songs of 2018,The 100 Best Songs of 2018,0.77,0.287,6,-8.685,0,0.044,0.806,0.000165,0.375,0.621,121.954,audio_features,3Oh5AwYc1V3KC4BlSTFt3R,spotify:track:3Oh5AwYc1V3KC4BlSTFt3R,https://api.spotify.com/v1/tracks/3Oh5AwYc1V3KC4BlSTFt3R,https://api.spotify.com/v1/audio-analysis/3Oh5AwYc1V3KC4BlSTFt3R,254613,4,2018,08,10
Helena Hauff,1JcefSOP7bcWEluL0iEIaN,Hyper-Intelligent Genetically Enriched Cyborg,1ALKaZZVQNntzNv0nEuapp,Qualm,2018-08-03,13,False,363.782,"{'danceability': 0.736, 'energy': 0.902, 'key': 2, 'loudness': -6.993, 'mode': 1, 'speechiness': 0.0441, 'acousticness': 0.012, 'instrumentalness': 0.793, 'liveness': 0.11, 'valence': 0.501, 'tempo': 127.646, 'type': 'audio_features', 'id': '1ALKaZZVQNntzNv0nEuapp', 'uri': 'spotify:track:1ALKaZZVQNntzNv0nEuapp', 'track_href': 'https://api.spotify.com/v1/tracks/1ALKaZZVQNntzNv0nEuapp', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1ALKaZZVQNntzNv0nEuapp', 'duration_ms': 363782, 'time_signature': 4}",The 100 Best Songs of 2018,The 100 Best Songs of 2018,0.736,0.902,2,-6.993,1,0.0441,0.012,0.793,0.11,0.501,127.646,audio_features,1ALKaZZVQNntzNv0nEuapp,spotify:track:1ALKaZZVQNntzNv0nEuapp,https://api.spotify.com/v1/tracks/1ALKaZZVQNntzNv0nEuapp,https://api.spotify.com/v1/audio-analysis/1ALKaZZVQNntzNv0nEuapp,363782,4,2018,08,03
Yves Tumor,0qu422H5MOoQxGjd4IzHbS,Noid,6fhH6tRpDX77lDmqBy9LF7,Safe In The Hands of Love,2018-09-05,0,False,209.094,"{'danceability': 0.397, 'energy': 0.833, 'key': 6, 'loudness': -5.871, 'mode': 0, 'speechiness': 0.0472, 'acousticness': 1.28e-06, 'instrumentalness': 0.824, 'liveness': 0.0992, 'valence': 0.669, 'tempo': 192.067, 'type': 'audio_features', 'id': '6fhH6tRpDX77lDmqBy9LF7', 'uri': 'spotify:track:6fhH6tRpDX77lDmqBy9LF7', 'track_href': 'https://api.spotify.com/v1/tracks/6fhH6tRpDX77lDmqBy9LF7', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6fhH6tRpDX77lDmqBy9LF7', 'duration_ms': 209094, 'time_signature': 4}",The 100 Best Songs of 2018,The 100 Best Songs of 2018,0.397,0.833,6,-5.871,0,0.0472,1.28e-06,0.824,0.0992,0.669,192.067,audio_features,6fhH6tRpDX77lDmqBy9LF7,spotify:track:6fhH6tRpDX77lDmqBy9LF7,https://api.spotify.com/v1/tracks/6fhH6tRpDX77lDmqBy9LF7,https://api.spotify.com/v1/audio-analysis/6fhH6tRpDX77lDmqBy9LF7,209094,4,2018,09,05
Gunna,2hlmm7s2ICUX0LVIhVFlZQ,Sold Out Dates (feat. Lil Baby),72LlwJM24dWKpFLVB3PWWQ,Sold Out Dates (feat. Lil Baby),2018-04-16,0,True,166.297,"{'danceability': 0.824, 'energy': 0.554, 'key': 4, 'loudness': -7.118, 'mode': 0, 'speechiness': 0.115, 'acousticness': 0.433, 'instrumentalness': 0, 'liveness': 0.124, 'valence': 0.316, 'tempo': 127.003, 'type': 'audio_features', 'id': '72LlwJM24dWKpFLVB3PWWQ', 'uri': 'spotify:track:72LlwJM24dWKpFLVB3PWWQ', 'track_href': 'https://api.spotify.com/v1/tracks/72LlwJM24dWKpFLVB3PWWQ', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/72LlwJM24dWKpFLVB3PWWQ', 'duration_ms': 166298, 'time_signature': 4}",The 100 Best Songs of 2018,The 100 Best Songs of 2018,0.824,0.554,4,-7.118,0,0.115,0.433,0.0,0.124,0.316,127.003,audio_features,72LlwJM24dWKpFLVB3PWWQ,spotify:track:72LlwJM24dWKpFLVB3PWWQ,https://api.spotify.com/v1/tracks/72LlwJM24dWKpFLVB3PWWQ,https://api.spotify.com/v1/audio-analysis/72LlwJM24dWKpFLVB3PWWQ,166298,4,2018,04,16
slowthai,3r1XkJ7vCs8kHBSzGvPLdP,Ladies,146WljQDYJTCqaQRXvwZIL,Ladies,2018-05-04,27,False,199.024,"{'danceability': 0.835, 'energy': 0.775, 'key': 4, 'loudness': -7.624, 'mode': 0, 'speechiness': 0.252, 'acousticness': 0.132, 'instrumentalness': 0, 'liveness': 0.0397, 'valence': 0.546, 'tempo': 121.987, 'type': 'audio_features', 'id': '146WljQDYJTCqaQRXvwZIL', 'uri': 'spotify:track:146WljQDYJTCqaQRXvwZIL', 'track_href': 'https://api.spotify.com/v1/tracks/146WljQDYJTCqaQRXvwZIL', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/146WljQDYJTCqaQRXvwZIL', 'duration_ms': 199025, 'time_signature': 4}",The 100 Best Songs of 2018,The 100 Best Songs of 2018,0.835,0.775,4,-7.624,0,0.252,0.132,0.0,0.0397,0.546,121.987,audio_features,146WljQDYJTCqaQRXvwZIL,spotify:track:146WljQDYJTCqaQRXvwZIL,https://api.spotify.com/v1/tracks/146WljQDYJTCqaQRXvwZIL,https://api.spotify.com/v1/audio-analysis/146WljQDYJTCqaQRXvwZIL,199025,4,2018,05,04
Pistol Annies,2wSgVsgLUZeDJwoLcPO7ny,Best Years of My Life,6mTSw3gE4k9U7CK8pzX9c0,Interstate Gospel,2018-11-02,37,False,222.733,"{'danceability': 0.435, 'energy': 0.411, 'key': 7, 'loudness': -8.483, 'mode': 1, 'speechiness': 0.0383, 'acousticness': 0.316, 'instrumentalness': 1.15e-05, 'liveness': 0.111, 'valence': 0.172, 'tempo': 189.677, 'type': 'audio_features', 'id': '6mTSw3gE4k9U7CK8pzX9c0', 'uri': 'spotify:track:6mTSw3gE4k9U7CK8pzX9c0', 'track_href': 'https://api.spotify.com/v1/tracks/6mTSw3gE4k9U7CK8pzX9c0', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6mTSw3gE4k9U7CK8pzX9c0', 'duration_ms': 222733, 'time_signature': 4}",The 100 Best Songs of 2018,The 100 Best Songs of 2018,0.435,0.411,7,-8.483,1,0.0383,0.316,1.15e-05,0.111,0.172,189.677,audio_features,6mTSw3gE4k9U7CK8pzX9c0,spotify:track:6mTSw3gE4k9U7CK8pzX9c0,https://api.spotify.com/v1/tracks/6mTSw3gE4k9U7CK8pzX9c0,https://api.spotify.com/v1/audio-analysis/6mTSw3gE4k9U7CK8pzX9c0,222733,4,2018,11,02
Kamasi Washington,6HQYnRM4OzToCYPpVBInuU,Fists of Fury,3E8nzNloeto0X4PStdQwQA,Heaven and Earth,2018-06-22,0,False,583.174,"{'danceability': 0.4, 'energy': 0.889, 'key': 3, 'loudness': -8.315, 'mode': 0, 'speechiness': 0.1, 'acousticness': 0.284, 'instrumentalness': 0.78, 'liveness': 0.0885, 'valence': 0.553, 'tempo': 103.528, 'type': 'audio_features', 'id': '3E8nzNloeto0X4PStdQwQA', 'uri': 'spotify:track:3E8nzNloeto0X4PStdQwQA', 'track_href': 'https://api.spotify.com/v1/tracks/3E8nzNloeto0X4PStdQwQA', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3E8nzNloeto0X4PStdQwQA', 'duration_ms': 583174, 'time_signature': 4}",The 100 Best Songs of 2018,The 100 Best Songs of 2018,0.4,0.889,3,-8.315,0,0.1,0.284,0.78,0.0885,0.553,103.528,audio_features,3E8nzNloeto0X4PStdQwQA,spotify:track:3E8nzNloeto0X4PStdQwQA,https://api.spotify.com/v1/tracks/3E8nzNloeto0X4PStdQwQA,https://api.spotify.com/v1/audio-analysis/3E8nzNloeto0X4PStdQwQA,583174,4,2018,06,22
Marie Davidson,7xJVICbAWizNBKBD3mRWjF,Work It,5QnzAZ2W3Ap3gSiO2vsGQG,Working Class Woman,2018-10-05,34,True,260.32,"{'danceability': 0.803, 'energy': 0.852, 'key': 11, 'loudness': -8.379, 'mode': 0, 'speechiness': 0.0486, 'acousticness': 0.000166, 'instrumentalness': 0.873, 'liveness': 0.0963, 'valence': 0.376, 'tempo': 130.025, 'type': 'audio_features', 'id': '5QnzAZ2W3Ap3gSiO2vsGQG', 'uri': 'spotify:track:5QnzAZ2W3Ap3gSiO2vsGQG', 'track_href': 'https://api.spotify.com/v1/tracks/5QnzAZ2W3Ap3gSiO2vsGQG', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5QnzAZ2W3Ap3gSiO2vsGQG', 'duration_ms': 260320, 'time_signature': 4}",The 100 Best Songs of 2018,The 100 Best Songs of 2018,0.803,0.852,11,-8.379,0,0.0486,0.000166,0.873,0.0963,0.376,130.025,audio_features,5QnzAZ2W3Ap3gSiO2vsGQG,spotify:track:5QnzAZ2W3Ap3gSiO2vsGQG,https://api.spotify.com/v1/tracks/5QnzAZ2W3Ap3gSiO2vsGQG,https://api.spotify.com/v1/audio-analysis/5QnzAZ2W3Ap3gSiO2vsGQG,260320,4,2018,10,05
Empress Of,5QuBVnBPEzwYvFrgBbwpmU,When I'm With Him,4vBlxgG7iM8WwjLMHKpNkm,Us,2018-10-19,33,False,193.946,"{'danceability': 0.779, 'energy': 0.846, 'key': 1, 'loudness': -5.68, 'mode': 1, 'speechiness': 0.0345, 'acousticness': 0.301, 'instrumentalness': 8.83e-06, 'liveness': 0.0623, 'valence': 0.757, 'tempo': 116.014, 'type': 'audio_features', 'id': '4vBlxgG7iM8WwjLMHKpNkm', 'uri': 'spotify:track:4vBlxgG7iM8WwjLMHKpNkm', 'track_href': 'https://api.spotify.com/v1/tracks/4vBlxgG7iM8WwjLMHKpNkm', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4vBlxgG7iM8WwjLMHKpNkm', 'duration_ms': 193947, 'time_signature': 4}",The 100 Best Songs of 2018,The 100 Best Songs of 2018,0.779,0.846,1,-5.68,1,0.0345,0.301,8.83e-06,0.0623,0.757,116.014,audio_features,4vBlxgG7iM8WwjLMHKpNkm,spotify:track:4vBlxgG7iM8WwjLMHKpNkm,https://api.spotify.com/v1/tracks/4vBlxgG7iM8WwjLMHKpNkm,https://api.spotify.com/v1/audio-analysis/4vBlxgG7iM8WwjLMHKpNkm,193947,4,2018,10,19
Lizzo,56oDRnqbIiwx4mymNEv7dS,Boys,0j77ikAaghcss4idQVcAXT,Boys,2018-06-22,0,False,172.63,"{'danceability': 0.892, 'energy': 0.588, 'key': 1, 'loudness': -4.287, 'mode': 0, 'speechiness': 0.11, 'acousticness': 0.00319, 'instrumentalness': 0.000162, 'liveness': 0.0498, 'valence': 0.753, 'tempo': 120.042, 'type': 'audio_features', 'id': '0j77ikAaghcss4idQVcAXT', 'uri': 'spotify:track:0j77ikAaghcss4idQVcAXT', 'track_href': 'https://api.spotify.com/v1/tracks/0j77ikAaghcss4idQVcAXT', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0j77ikAaghcss4idQVcAXT', 'duration_ms': 172630, 'time_signature': 4}",The 100 Best Songs of 2018,The 100 Best Songs of 2018,0.892,0.588,1,-4.287,0,0.11,0.00319,0.000162,0.0498,0.753,120.042,audio_features,0j77ikAaghcss4idQVcAXT,spotify:track:0j77ikAaghcss4idQVcAXT,https://api.spotify.com/v1/tracks/0j77ikAaghcss4idQVcAXT,https://api.spotify.com/v1/audio-analysis/0j77ikAaghcss4idQVcAXT,172630,4,2018,06,22
serpentwithfeet,1O9iHQjrVuiAYOJFCBeFSl,bless ur heart,1LmrzkU5UiU9zJdlqm4Iby,soil,2018-06-08,0,False,263.053,"{'danceability': 0.308, 'energy': 0.372, 'key': 5, 'loudness': -10.367, 'mode': 1, 'speechiness': 0.0528, 'acousticness': 0.783, 'instrumentalness': 7.43e-05, 'liveness': 0.105, 'valence': 0.28, 'tempo': 83.339, 'type': 'audio_features', 'id': '1LmrzkU5UiU9zJdlqm4Iby', 'uri': 'spotify:track:1LmrzkU5UiU9zJdlqm4Iby', 'track_href': 'https://api.spotify.com/v1/tracks/1LmrzkU5UiU9zJdlqm4Iby', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1LmrzkU5UiU9zJdlqm4Iby', 'duration_ms': 263053, 'time_signature': 5}",The 100 Best Songs of 2018,The 100 Best Songs of 2018,0.308,0.372,5,-10.367,1,0.0528,0.783,7.43e-05,0.105,0.28,83.339,audio_features,1LmrzkU5UiU9zJdlqm4Iby,spotify:track:1LmrzkU5UiU9zJdlqm4Iby,https://api.spotify.com/v1/tracks/1LmrzkU5UiU9zJdlqm4Iby,https://api.spotify.com/v1/audio-analysis/1LmrzkU5UiU9zJdlqm4Iby,263053,5,2018,06,08
Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,no tears left to cry,2qT1uLXPVPzGgFOx4jtEuo,Sweetener,2018-08-17,78,False,205.92,"{'danceability': 0.699, 'energy': 0.713, 'key': 9, 'loudness': -5.507, 'mode': 0, 'speechiness': 0.0594, 'acousticness': 0.04, 'instrumentalness': 3.11e-06, 'liveness': 0.294, 'valence': 0.354, 'tempo': 121.993, 'type': 'audio_features', 'id': '2qT1uLXPVPzGgFOx4jtEuo', 'uri': 'spotify:track:2qT1uLXPVPzGgFOx4jtEuo', 'track_href': 'https://api.spotify.com/v1/tracks/2qT1uLXPVPzGgFOx4jtEuo', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2qT1uLXPVPzGgFOx4jtEuo', 'duration_ms': 205920, 'time_signature': 4}",The 100 Best Songs of 2018,The 100 Best Songs of 2018,0.699,0.713,9,-5.507,0,0.0594,0.04,3.11e-06,0.294,0.354,121.993,audio_features,2qT1uLXPVPzGgFOx4jtEuo,spotify:track:2qT1uLXPVPzGgFOx4jtEuo,https://api.spotify.com/v1/tracks/2qT1uLXPVPzGgFOx4jtEuo,https://api.spotify.com/v1/audio-analysis/2qT1uLXPVPzGgFOx4jtEuo,205920,4,2018,08,17
Kurt Vile,5gspAQIAH8nJUrMYgXjCJ2,Loading Zones,69o00fGvsei250jH7bF781,Bottle It In,2018-10-12,0,False,203.133,"{'danceability': 0.524, 'energy': 0.848, 'key': 4, 'loudness': -4.242, 'mode': 0, 'speechiness': 0.0297, 'acousticness': 0.0268, 'instrumentalness': 0.000739, 'liveness': 0.0765, 'valence': 0.792, 'tempo': 112.221, 'type': 'audio_features', 'id': '69o00fGvsei250jH7bF781', 'uri': 'spotify:track:69o00fGvsei250jH7bF781', 'track_href': 'https://api.spotify.com/v1/tracks/69o00fGvsei250jH7bF781', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/69o00fGvsei250jH7bF781', 'duration_ms': 203133, 'time_signature': 4}",The 100 Best Songs of 2018,The 100 Best Songs of 2018,0.524,0.848,4,-4.242,0,0.0297,0.0268,0.000739,0.0765,0.792,112.221,audio_features,69o00fGvsei250jH7bF781,spotify:track:69o00fGvsei250jH7bF781,https://api.spotify.com/v1/tracks/69o00fGvsei250jH7bF781,https://api.spotify.com/v1/audio-analysis/69o00fGvsei250jH7bF781,203133,4,2018,10,12
Snail Mail,4QkSD9TRUnMtI8Fq1jXJJe,Heat Wave,43E0f1S0rOGCo6YYRYHjHP,Lush,2018-06-08,0,False,308.346,"{'danceability': 0.504, 'energy': 0.682, 'key': 9, 'loudness': -5.702, 'mode': 1, 'speechiness': 0.0332, 'acousticness': 0.0002, 'instrumentalness': 0.00205, 'liveness': 0.147, 'valence': 0.207, 'tempo': 123.848, 'type': 'audio_features', 'id': '43E0f1S0rOGCo6YYRYHjHP', 'uri': 'spotify:track:43E0f1S0rOGCo6YYRYHjHP', 'track_href': 'https://api.spotify.com/v1/tracks/43E0f1S0rOGCo6YYRYHjHP', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/43E0f1S0rOGCo6YYRYHjHP', 'duration_ms': 308347, 'time_signature': 4}",The 100 Best Songs of 2018,The 100 Best Songs of 2018,0.504,0.682,9,-5.702,1,0.0332,0.0002,0.00205,0.147,0.207,123.848,audio_features,43E0f1S0rOGCo6YYRYHjHP,spotify:track:43E0f1S0rOGCo6YYRYHjHP,https://api.spotify.com/v1/tracks/43E0f1S0rOGCo6YYRYHjHP,https://api.spotify.com/v1/audio-analysis/43E0f1S0rOGCo6YYRYHjHP,308347,4,2018,06,08
Octavian,5zfEatKLDdRkgbw6sdLBAQ,Hands,1Ifgx433Kqb2FfYV4kQ2Mp,Hands,2018-03-29,28,True,170.119,"{'danceability': 0.626, 'energy': 0.469, 'key': 8, 'loudness': -10.626, 'mode': 1, 'speechiness': 0.0648, 'acousticness': 0.0717, 'instrumentalness': 0.00148, 'liveness': 0.142, 'valence': 0.238, 'tempo': 120.022, 'type': 'audio_features', 'id': '1Ifgx433Kqb2FfYV4kQ2Mp', 'uri': 'spotify:track:1Ifgx433Kqb2FfYV4kQ2Mp', 'track_href': 'https://api.spotify.com/v1/tracks/1Ifgx433Kqb2FfYV4kQ2Mp', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1Ifgx433Kqb2FfYV4kQ2Mp', 'duration_ms': 170120, 'time_signature': 4}",The 100 Best Songs of 2018,The 100 Best Songs of 2018,0.626,0.469,8,-10.626,1,0.0648,0.0717,0.00148,0.142,0.238,120.022,audio_features,1Ifgx433Kqb2FfYV4kQ2Mp,spotify:track:1Ifgx433Kqb2FfYV4kQ2Mp,https://api.spotify.com/v1/tracks/1Ifgx433Kqb2FfYV4kQ2Mp,https://api.spotify.com/v1/audio-analysis/1Ifgx433Kqb2FfYV4kQ2Mp,170120,4,2018,03,29
Jeff Tweedy,2rDxtYUzTAYJJE3Bl3Z5IN,Having Been Is No Way To Be,7rajXPiNVS6ECUGSzDKS5n,WARM,2018-11-30,0,False,274.906,"{'danceability': 0.712, 'energy': 0.337, 'key': 5, 'loudness': -12.425, 'mode': 1, 'speechiness': 0.0297, 'acousticness': 0.514, 'instrumentalness': 0.275, 'liveness': 0.107, 'valence': 0.407, 'tempo': 130.245, 'type': 'audio_features', 'id': '7rajXPiNVS6ECUGSzDKS5n', 'uri': 'spotify:track:7rajXPiNVS6ECUGSzDKS5n', 'track_href': 'https://api.spotify.com/v1/tracks/7rajXPiNVS6ECUGSzDKS5n', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7rajXPiNVS6ECUGSzDKS5n', 'duration_ms': 274907, 'time_signature': 4}",The 100 Best Songs of 2018,The 100 Best Songs of 2018,0.712,0.337,5,-12.425,1,0.0297,0.514,0.275,0.107,0.407,130.245,audio_features,7rajXPiNVS6ECUGSzDKS5n,spotify:track:7rajXPiNVS6ECUGSzDKS5n,https://api.spotify.com/v1/tracks/7rajXPiNVS6ECUGSzDKS5n,https://api.spotify.com/v1/audio-analysis/7rajXPiNVS6ECUGSzDKS5n,274907,4,2018,11,30
The 1975,3mIj9lX2MWuHmhNCA7LSCW,It's Not Living (If It's Not With You),0D4yVl9Pn45xW2s63MFCmT,It's Not Living (If It's Not With You),2018-10-18,0,False,248.335,"{'danceability': 0.618, 'energy': 0.837, 'key': 1, 'loudness': -5.338, 'mode': 1, 'speechiness': 0.0304, 'acousticness': 0.000254, 'instrumentalness': 0.000378, 'liveness': 0.0618, 'valence': 0.526, 'tempo': 121.227, 'type': 'audio_features', 'id': '0D4yVl9Pn45xW2s63MFCmT', 'uri': 'spotify:track:0D4yVl9Pn45xW2s63MFCmT', 'track_href': 'https://api.spotify.com/v1/tracks/0D4yVl9Pn45xW2s63MFCmT', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0D4yVl9Pn45xW2s63MFCmT', 'duration_ms': 248336, 'time_signature': 4}",The 100 Best Songs of 2018,The 100 Best Songs of 2018,0.618,0.837,1,-5.338,1,0.0304,0.000254,0.000378,0.0618,0.526,121.227,audio_features,0D4yVl9Pn45xW2s63MFCmT,spotify:track:0D4yVl9Pn45xW2s63MFCmT,https://api.spotify.com/v1/tracks/0D4yVl9Pn45xW2s63MFCmT,https://api.spotify.com/v1/audio-analysis/0D4yVl9Pn45xW2s63MFCmT,248336,4,2018,10,18
Arctic Monkeys,7Ln80lUS6He07XvHI8qqHH,Four Out Of Five,5Z5nbOXhsSbySVC7WUc6y9,Tranquility Base Hotel & Casino,2018-05-10,63,False,312.346,"{'danceability': 0.601, 'energy': 0.863, 'key': 0, 'loudness': -4.31, 'mode': 1, 'speechiness': 0.0685, 'acousticness': 0.0626, 'instrumentalness': 0, 'liveness': 0.0717, 'valence': 0.676, 'tempo': 130.189, 'type': 'audio_features', 'id': '5Z5nbOXhsSbySVC7WUc6y9', 'uri': 'spotify:track:5Z5nbOXhsSbySVC7WUc6y9', 'track_href': 'https://api.spotify.com/v1/tracks/5Z5nbOXhsSbySVC7WUc6y9', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5Z5nbOXhsSbySVC7WUc6y9', 'duration_ms': 312347, 'time_signature': 4}",The 100 Best Songs of 2018,The 100 Best Songs of 2018,0.601,0.863,0,-4.31,1,0.0685,0.0626,0.0,0.0717,0.676,130.189,audio_features,5Z5nbOXhsSbySVC7WUc6y9,spotify:track:5Z5nbOXhsSbySVC7WUc6y9,https://api.spotify.com/v1/tracks/5Z5nbOXhsSbySVC7WUc6y9,https://api.spotify.com/v1/audio-analysis/5Z5nbOXhsSbySVC7WUc6y9,312347,4,2018,05,10
MorMor,63vaeIIBKIe9zT91EORVbr,Heaven's Only Wishful,2gVD16pngRtQdSbAdaAgFI,Heaven's Only Wishful,2018-02-02,0,False,243.216,"{'danceability': 0.785, 'energy': 0.55, 'key': 4, 'loudness': -5.748, 'mode': 0, 'speechiness': 0.0249, 'acousticness': 0.011, 'instrumentalness': 0.458, 'liveness': 0.0922, 'valence': 0.707, 'tempo': 99.981, 'type': 'audio_features', 'id': '2gVD16pngRtQdSbAdaAgFI', 'uri': 'spotify:track:2gVD16pngRtQdSbAdaAgFI', 'track_href': 'https://api.spotify.com/v1/tracks/2gVD16pngRtQdSbAdaAgFI', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2gVD16pngRtQdSbAdaAgFI', 'duration_ms': 243216, 'time_signature': 4}",The 100 Best Songs of 2018,The 100 Best Songs of 2018,0.785,0.55,4,-5.748,0,0.0249,0.011,0.458,0.0922,0.707,99.981,audio_features,2gVD16pngRtQdSbAdaAgFI,spotify:track:2gVD16pngRtQdSbAdaAgFI,https://api.spotify.com/v1/tracks/2gVD16pngRtQdSbAdaAgFI,https://api.spotify.com/v1/audio-analysis/2gVD16pngRtQdSbAdaAgFI,243216,4,2018,02,02
BlocBoy JB,4TEJudQY2pXxVHPE3gD2EU,Look Alive (feat. Drake),4qKcDkK6siZ7Jp1Jb4m0aL,Look Alive (feat. Drake),2018-02-09,4,True,181.263,"{'danceability': 0.922, 'energy': 0.581, 'key': 10, 'loudness': -7.495, 'mode': 1, 'speechiness': 0.27, 'acousticness': 0.00104, 'instrumentalness': 5.86e-05, 'liveness': 0.105, 'valence': 0.595, 'tempo': 140.022, 'type': 'audio_features', 'id': '4qKcDkK6siZ7Jp1Jb4m0aL', 'uri': 'spotify:track:4qKcDkK6siZ7Jp1Jb4m0aL', 'track_href': 'https://api.spotify.com/v1/tracks/4qKcDkK6siZ7Jp1Jb4m0aL', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4qKcDkK6siZ7Jp1Jb4m0aL', 'duration_ms': 181263, 'time_signature': 4}",The 100 Best Songs of 2018,The 100 Best Songs of 2018,0.922,0.581,10,-7.495,1,0.27,0.00104,5.86e-05,0.105,0.595,140.022,audio_features,4qKcDkK6siZ7Jp1Jb4m0aL,spotify:track:4qKcDkK6siZ7Jp1Jb4m0aL,https://api.spotify.com/v1/tracks/4qKcDkK6siZ7Jp1Jb4m0aL,https://api.spotify.com/v1/audio-analysis/4qKcDkK6siZ7Jp1Jb4m0aL,181263,4,2018,02,09
