artist,artist_id,title,track_id,album,release_date,popularity,explicit,duration_sec,audio_features,Source Title,Playlist
Sandro Perri,2CbeYAeoh6tWJhlJU3fI9c,Changes,5v4b6DDvaq68gjck0t8V5s,Impossible Spaces,2011-10-18,0,False,455.598,"{'danceability': 0.573, 'energy': 0.777, 'key': 1, 'loudness': -7.773, 'mode': 1, 'speechiness': 0.0562, 'acousticness': 0.462, 'instrumentalness': 0.241, 'liveness': 0.112, 'valence': 0.131, 'tempo': 98.847, 'type': 'audio_features', 'id': '5v4b6DDvaq68gjck0t8V5s', 'uri': 'spotify:track:5v4b6DDvaq68gjck0t8V5s', 'track_href': 'https://api.spotify.com/v1/tracks/5v4b6DDvaq68gjck0t8V5s', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5v4b6DDvaq68gjck0t8V5s', 'duration_ms': 455598, 'time_signature': 4}",The Top 100 Tracks of 2011,Pitchfork Top 100 tracks 2011
Kelly Rowland,3AuMNF8rQAKOzjYppFNAoB,Motivation,0AhZ2RDFDmlZTzXFMM4lYW,Motivation,2011-01-01,0,False,231.173,"{'danceability': 0.721, 'energy': 0.677, 'key': 9, 'loudness': -5.562, 'mode': 0, 'speechiness': 0.0465, 'acousticness': 0.193, 'instrumentalness': 0.000138, 'liveness': 0.078, 'valence': 0.237, 'tempo': 140.897, 'type': 'audio_features', 'id': '0AhZ2RDFDmlZTzXFMM4lYW', 'uri': 'spotify:track:0AhZ2RDFDmlZTzXFMM4lYW', 'track_href': 'https://api.spotify.com/v1/tracks/0AhZ2RDFDmlZTzXFMM4lYW', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0AhZ2RDFDmlZTzXFMM4lYW', 'duration_ms': 231173, 'time_signature': 4}",The Top 100 Tracks of 2011,Pitchfork Top 100 tracks 2011
Fucked Up,05C3EDw4Rf0qMhrdjFKncL,Queen Of Hearts,2K6Zk9lKbzAGjjfZbg59Ia,David Comes To Life,2011-06-06,0,False,276.2,"{'danceability': 0.354, 'energy': 0.994, 'key': 4, 'loudness': -1.859, 'mode': 1, 'speechiness': 0.0652, 'acousticness': 0.000143, 'instrumentalness': 3.34e-05, 'liveness': 0.352, 'valence': 0.279, 'tempo': 90.02, 'type': 'audio_features', 'id': '2K6Zk9lKbzAGjjfZbg59Ia', 'uri': 'spotify:track:2K6Zk9lKbzAGjjfZbg59Ia', 'track_href': 'https://api.spotify.com/v1/tracks/2K6Zk9lKbzAGjjfZbg59Ia', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2K6Zk9lKbzAGjjfZbg59Ia', 'duration_ms': 276200, 'time_signature': 4}",The Top 100 Tracks of 2011,Pitchfork Top 100 tracks 2011
Yuck,6l3BRLCpzfC8yxqf9thWAg,Get Away,1c6dAF03e2zI4IbH9IE7cN,Yuck,2011-03-21,0,False,214.906,"{'danceability': 0.473, 'energy': 0.698, 'key': 9, 'loudness': -2.265, 'mode': 1, 'speechiness': 0.0373, 'acousticness': 0.00222, 'instrumentalness': 0.429, 'liveness': 0.362, 'valence': 0.553, 'tempo': 132.982, 'type': 'audio_features', 'id': '1c6dAF03e2zI4IbH9IE7cN', 'uri': 'spotify:track:1c6dAF03e2zI4IbH9IE7cN', 'track_href': 'https://api.spotify.com/v1/tracks/1c6dAF03e2zI4IbH9IE7cN', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1c6dAF03e2zI4IbH9IE7cN', 'duration_ms': 214907, 'time_signature': 4}",The Top 100 Tracks of 2011,Pitchfork Top 100 tracks 2011
John Maus,4R073T3AVJKqAsbzLmLW9u,Believer,7zHULgwrsiq6RJ0HT2ZmUW,We Must Become The Pitiless Censors Of Ourselves,2011-06-20,0,False,245.293,"{'danceability': 0.512, 'energy': 0.676, 'key': 0, 'loudness': -7.568, 'mode': 1, 'speechiness': 0.0285, 'acousticness': 5.71e-05, 'instrumentalness': 0.0305, 'liveness': 0.324, 'valence': 0.22, 'tempo': 117.42, 'type': 'audio_features', 'id': '7zHULgwrsiq6RJ0HT2ZmUW', 'uri': 'spotify:track:7zHULgwrsiq6RJ0HT2ZmUW', 'track_href': 'https://api.spotify.com/v1/tracks/7zHULgwrsiq6RJ0HT2ZmUW', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7zHULgwrsiq6RJ0HT2ZmUW', 'duration_ms': 245293, 'time_signature': 4}",The Top 100 Tracks of 2011,Pitchfork Top 100 tracks 2011
Iceage,03hlOXqRyyXO3ectp3eEbU,You're Blessed,36KVIa721keEGYpsdvbcko,New Brigade,2011,0,False,112.48,"{'danceability': 0.1, 'energy': 0.933, 'key': 7, 'loudness': -3.314, 'mode': 1, 'speechiness': 0.0988, 'acousticness': 9.3e-05, 'instrumentalness': 0.374, 'liveness': 0.247, 'valence': 0.112, 'tempo': 186.877, 'type': 'audio_features', 'id': '36KVIa721keEGYpsdvbcko', 'uri': 'spotify:track:36KVIa721keEGYpsdvbcko', 'track_href': 'https://api.spotify.com/v1/tracks/36KVIa721keEGYpsdvbcko', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/36KVIa721keEGYpsdvbcko', 'duration_ms': 112480, 'time_signature': 4}",The Top 100 Tracks of 2011,Pitchfork Top 100 tracks 2011
Junior Boys,39x9e2QDpAxK8xTuJDwRqR,Banana Ripple,09dZLOlojydSepBhTHIva5,Banana Ripple,2011-06-13,0,False,554.866,"{'danceability': 0.682, 'energy': 0.89, 'key': 0, 'loudness': -8.238, 'mode': 1, 'speechiness': 0.0514, 'acousticness': 0.0291, 'instrumentalness': 0.401, 'liveness': 0.364, 'valence': 0.789, 'tempo': 119.999, 'type': 'audio_features', 'id': '09dZLOlojydSepBhTHIva5', 'uri': 'spotify:track:09dZLOlojydSepBhTHIva5', 'track_href': 'https://api.spotify.com/v1/tracks/09dZLOlojydSepBhTHIva5', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/09dZLOlojydSepBhTHIva5', 'duration_ms': 554867, 'time_signature': 4}",The Top 100 Tracks of 2011,Pitchfork Top 100 tracks 2011
SBTRKT,1O10apSOoAPjOu6UhUNmeI,Wildfire,2WMRd3xAb9FwXopCRNWDq1,SBTRKT,2011-06-27,0,False,201.0,"{'danceability': 0.835, 'energy': 0.481, 'key': 0, 'loudness': -7.188, 'mode': 0, 'speechiness': 0.387, 'acousticness': 0.0308, 'instrumentalness': 0.000501, 'liveness': 0.0896, 'valence': 0.34, 'tempo': 139.581, 'type': 'audio_features', 'id': '2WMRd3xAb9FwXopCRNWDq1', 'uri': 'spotify:track:2WMRd3xAb9FwXopCRNWDq1', 'track_href': 'https://api.spotify.com/v1/tracks/2WMRd3xAb9FwXopCRNWDq1', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2WMRd3xAb9FwXopCRNWDq1', 'duration_ms': 201000, 'time_signature': 4}",The Top 100 Tracks of 2011,Pitchfork Top 100 tracks 2011
Thee Oh Sees,3qYfqdVwX0fil71onLpLkh,The Dream,1JdweBSkJMLjnNW6LzmXJ8,Carrion Crawler / The Dream,2011-11-08,44,False,412.04,"{'danceability': 0.162, 'energy': 0.959, 'key': 0, 'loudness': -5.286, 'mode': 0, 'speechiness': 0.132, 'acousticness': 1.7e-05, 'instrumentalness': 0.475, 'liveness': 0.245, 'valence': 0.39, 'tempo': 193.174, 'type': 'audio_features', 'id': '1JdweBSkJMLjnNW6LzmXJ8', 'uri': 'spotify:track:1JdweBSkJMLjnNW6LzmXJ8', 'track_href': 'https://api.spotify.com/v1/tracks/1JdweBSkJMLjnNW6LzmXJ8', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1JdweBSkJMLjnNW6LzmXJ8', 'duration_ms': 412040, 'time_signature': 4}",The Top 100 Tracks of 2011,Pitchfork Top 100 tracks 2011
Jacques Greene,0ygIgsjUzKivFgxgjQ9iV9,Another Girl,07jeqq0AE7d6wOSqR92vOD,Another Girl,2011-03-29,0,False,402.958,"{'danceability': 0.338, 'energy': 0.703, 'key': 1, 'loudness': -7.376, 'mode': 1, 'speechiness': 0.0649, 'acousticness': 0.171, 'instrumentalness': 0.767, 'liveness': 0.3, 'valence': 0.69, 'tempo': 167.993, 'type': 'audio_features', 'id': '07jeqq0AE7d6wOSqR92vOD', 'uri': 'spotify:track:07jeqq0AE7d6wOSqR92vOD', 'track_href': 'https://api.spotify.com/v1/tracks/07jeqq0AE7d6wOSqR92vOD', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/07jeqq0AE7d6wOSqR92vOD', 'duration_ms': 402958, 'time_signature': 5}",The Top 100 Tracks of 2011,Pitchfork Top 100 tracks 2011
WILD FLAG,4G3PykZuN4ts87LgYKI9Zu,Romance,27oSJJLVwyzKU8Qzk1Um9A,Wild Flag,2011-10-10,0,False,231.826,"{'danceability': 0.377, 'energy': 0.943, 'key': 7, 'loudness': -1.676, 'mode': 1, 'speechiness': 0.0837, 'acousticness': 0.184, 'instrumentalness': 0, 'liveness': 0.0876, 'valence': 0.626, 'tempo': 154.142, 'type': 'audio_features', 'id': '27oSJJLVwyzKU8Qzk1Um9A', 'uri': 'spotify:track:27oSJJLVwyzKU8Qzk1Um9A', 'track_href': 'https://api.spotify.com/v1/tracks/27oSJJLVwyzKU8Qzk1Um9A', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/27oSJJLVwyzKU8Qzk1Um9A', 'duration_ms': 231827, 'time_signature': 4}",The Top 100 Tracks of 2011,Pitchfork Top 100 tracks 2011
Sepalcure,2MPSxDniHj2BKV7GSSOFMA,Pencil Pimp,78b9r1R7p7uX0EyJvKMEz0,Sepalcure,2011-11-21,0,False,359.909,"{'danceability': 0.601, 'energy': 0.768, 'key': 2, 'loudness': -7.82, 'mode': 0, 'speechiness': 0.0492, 'acousticness': 0.00414, 'instrumentalness': 0.927, 'liveness': 0.119, 'valence': 0.316, 'tempo': 139.9, 'type': 'audio_features', 'id': '78b9r1R7p7uX0EyJvKMEz0', 'uri': 'spotify:track:78b9r1R7p7uX0EyJvKMEz0', 'track_href': 'https://api.spotify.com/v1/tracks/78b9r1R7p7uX0EyJvKMEz0', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/78b9r1R7p7uX0EyJvKMEz0', 'duration_ms': 359909, 'time_signature': 4}",The Top 100 Tracks of 2011,Pitchfork Top 100 tracks 2011
Kendrick Lamar,2YZyLoL8N0Wb9xBt1NhZWg,A.D.H.D,2MYl0er3UZ1RlKwRb5LODh,Section.80,2011-07-02,0,True,215.509,"{'danceability': 0.609, 'energy': 0.799, 'key': 9, 'loudness': -6.883, 'mode': 1, 'speechiness': 0.24, 'acousticness': 0.33, 'instrumentalness': 0, 'liveness': 0.108, 'valence': 0.582, 'tempo': 157.74, 'type': 'audio_features', 'id': '2MYl0er3UZ1RlKwRb5LODh', 'uri': 'spotify:track:2MYl0er3UZ1RlKwRb5LODh', 'track_href': 'https://api.spotify.com/v1/tracks/2MYl0er3UZ1RlKwRb5LODh', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2MYl0er3UZ1RlKwRb5LODh', 'duration_ms': 215509, 'time_signature': 4}",The Top 100 Tracks of 2011,Pitchfork Top 100 tracks 2011
Peaking Lights,54ECAJjvSyZGTWUgyt5tqc,All the Sun That Shines,5nqLJyaDuysQ2rx65tqNC9,936,2011-10-11,0,False,412.533,"{'danceability': 0.652, 'energy': 0.613, 'key': 8, 'loudness': -12.123, 'mode': 0, 'speechiness': 0.0401, 'acousticness': 0.0899, 'instrumentalness': 0.795, 'liveness': 0.11, 'valence': 0.584, 'tempo': 108.115, 'type': 'audio_features', 'id': '5nqLJyaDuysQ2rx65tqNC9', 'uri': 'spotify:track:5nqLJyaDuysQ2rx65tqNC9', 'track_href': 'https://api.spotify.com/v1/tracks/5nqLJyaDuysQ2rx65tqNC9', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5nqLJyaDuysQ2rx65tqNC9', 'duration_ms': 412533, 'time_signature': 4}",The Top 100 Tracks of 2011,Pitchfork Top 100 tracks 2011
Unknown Mortal Orchestra,1LeVJ5GPeYDOVUjxx1y7Rp,FFunny FFriends,1ZfDSjnhuMV96aVB0gvhgk,Unknown Mortal Orchestra,2011-06-20,0,False,256.839,"{'danceability': 0.694, 'energy': 0.902, 'key': 11, 'loudness': -4.705, 'mode': 1, 'speechiness': 0.0843, 'acousticness': 0.211, 'instrumentalness': 0.872, 'liveness': 0.0785, 'valence': 0.635, 'tempo': 90.98, 'type': 'audio_features', 'id': '1ZfDSjnhuMV96aVB0gvhgk', 'uri': 'spotify:track:1ZfDSjnhuMV96aVB0gvhgk', 'track_href': 'https://api.spotify.com/v1/tracks/1ZfDSjnhuMV96aVB0gvhgk', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1ZfDSjnhuMV96aVB0gvhgk', 'duration_ms': 256840, 'time_signature': 4}",The Top 100 Tracks of 2011,Pitchfork Top 100 tracks 2011
Thundercat,4frXpPxQQZwbCu3eTGnZEw,For Love (I Come Your Friend),4HTvDKUBXo7Djli8WwQa4q,The Golden Age of Apocalypse,2011-08-29,35,False,215.359,"{'danceability': 0.251, 'energy': 0.485, 'key': 4, 'loudness': -9.393, 'mode': 0, 'speechiness': 0.0352, 'acousticness': 0.783, 'instrumentalness': 0.867, 'liveness': 0.108, 'valence': 0.235, 'tempo': 84.098, 'type': 'audio_features', 'id': '4HTvDKUBXo7Djli8WwQa4q', 'uri': 'spotify:track:4HTvDKUBXo7Djli8WwQa4q', 'track_href': 'https://api.spotify.com/v1/tracks/4HTvDKUBXo7Djli8WwQa4q', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4HTvDKUBXo7Djli8WwQa4q', 'duration_ms': 215359, 'time_signature': 4}",The Top 100 Tracks of 2011,Pitchfork Top 100 tracks 2011
